,word,coefficient
1255,troop,-0.00271484924777
17668,dispatches,-0.00271484924777
809,oriel,-0.00271484924777
7033,cornwall,-0.00271484924777
6227,honored,-0.00269344668896
21233,philosopher,-0.00269260038004
2478,rescuing,-0.00269075888835
4532,fiasco,-0.00269075888835
13235,jive,-0.00269075888835
14474,quarterly,-0.00269075888835
5449,damaged,-0.00269075888835
19200,treasurer,-0.00269075888835
433,outburst,-0.00268945748485
15406,chaotic,-0.00268945748485
15300,assailants,-0.00268945748485
10920,enables,-0.00268945748485
5280,quietly,-0.00267462253294
7244,justified,-0.00266258415748
19947,individuality,-0.00265123935861
14341,calculated,-0.00265026972754
11408,shoulder,-0.00263870712218
686,violoncello,-0.00263342723777
2180,jenny,-0.00263342723777
208,unpack,-0.00263342723777
5851,warmest,-0.00263342723777
3891,arranging,-0.00263342723777
17693,discontinued,-0.00263342723777
4365,linnet,-0.00263342723777
1699,joker,-0.00263342723777
8842,liszt,-0.00263342723777
10975,mario,-0.00263342723777
9322,coriolanus,-0.00263342723777
15016,completes,-0.00263342723777
8014,quartets,-0.00263342723777
18194,conductors,-0.00263342723777
19997,replace,-0.00263342723777
3154,sontag,-0.00263342723777
2091,lagrange,-0.00263342723777
6254,violinist,-0.00263342723777
16795,unyielding,-0.00263342723777
9166,comical,-0.00263342723777
17213,mistook,-0.00263342723777
18920,musicianship,-0.00263342723777
2353,tuba,-0.00263342723777
12565,encores,-0.00263342723777
5441,operatic,-0.00263342723777
3852,sticklers,-0.00263342723777
20979,overture,-0.00263342723777
13662,ambitiously,-0.00263342723777
6436,impossibilities,-0.00263342723777
16511,aspired,-0.00263342723777
18904,afterthought,-0.00263342723777
4303,perplexities,-0.00263342723777
9886,polka,-0.00263342723777
2381,leadership,-0.00263342723777
9301,undeceive,-0.00263342723777
7664,autobiographical,-0.00263342723777
19568,orchestras,-0.00263342723777
5015,prefixed,-0.00263342723777
20367,arduous,-0.00263342723777
6941,philharmonic,-0.00263342723777
4785,tenor,-0.00263342723777
8421,registers,-0.00263342723777
13270,lind,-0.00263342723777
17282,piccolo,-0.00263342723777
3932,heterodoxy,-0.00262510752469
901,severity,-0.00262471203625
10305,blunders,-0.00261964215582
19013,hunter,-0.00260095182315
13454,divested,-0.00256708526248
17644,abounding,-0.00256708526248
20765,chanced,-0.00256708526248
3809,concealment,-0.00256708526248
10824,cording,-0.00256708526248
4627,andover,-0.00256708526248
10056,oar,-0.00256708526248
15513,uncouth,-0.00256708526248
782,discursiveness,-0.00256708526248
20206,offset,-0.00256708526248
8542,ranked,-0.00255788971031
11779,sentimentalist,-0.0025575441675
13128,picturesqueness,-0.00255127764239
7321,impugn,-0.00252113473006
3328,humaner,-0.00252113473006
15214,cachet,-0.00252113473006
4040,bookkeeping,-0.00252113473006
5650,imprisonments,-0.00252113473006
10955,devolution,-0.00252113473006
11705,mooted,-0.00252113473006
7131,unconquerable,-0.00252113473006
6614,swash,-0.00252113473006
9976,rightfully,-0.00252113473006
18415,bloodless,-0.00252113473006
15996,voluminously,-0.00252113473006
14506,profligacy,-0.00252113473006
4344,shortest,-0.00252113473006
20880,avow,-0.00252113473006
19128,probity,-0.00252113473006
14413,neglectful,-0.00252113473006
19759,decays,-0.00252113473006
17021,tribune,-0.00252113473006
11868,francs,-0.00252113473006
1829,sophie,-0.00252113473006
14974,prolix,-0.00252113473006
7751,fiscal,-0.00252113473006
5281,antoinette,-0.00252113473006
7631,quern,-0.00252113473006
5297,cajolery,-0.00252113473006
11938,rejoiced,-0.00252113473006
20479,disregarding,-0.00252113473006
10844,dwindled,-0.00252113473006
20133,persuasively,-0.00252113473006
4574,wretchedness,-0.00252113473006
19591,versailles,-0.00252113473006
15085,mir,-0.00252113473006
2272,buckling,-0.00252113473006
6295,suspended,-0.00252113473006
19914,succumbed,-0.00252113473006
3003,clarity,-0.00252113473006
12240,boole,-0.00252113473006
16509,eal,-0.00252113473006
2667,intelligibility,-0.00252113473006
17742,white,-0.00251085435315
5072,placed,-0.00251041090329
18891,court,-0.00248187410881
2263,omissions,-0.00247796199291
6812,affirms,-0.00247142375289
21402,meaningless,-0.00247142375289
13232,impressionable,-0.00247142375289
7001,xv,-0.00246860158342
9319,fare,-0.0024476928452
16178,embalmed,-0.0024476928452
13011,assets,-0.0024476928452
8908,heritage,-0.00244765414257
6887,el,-0.00244172285566
18234,compound,-0.00243866535367
20027,lovemaking,-0.00239873150009
12290,performance,-0.00239783103718
15512,onward,-0.00239058111554
5738,return,-0.00237579444431
2435,vocation,-0.00237559327835
1241,thoroughgoing,-0.0023660392688
7883,turmoil,-0.0023660392688
12028,argued,-0.0023660392688
19415,stump,-0.0023660392688
17411,sessions,-0.0023660392688
13509,projected,-0.0023660392688
9573,manifestation,-0.0023660392688
17289,inflammatory,-0.0023660392688
10591,conservatism,-0.0023660392688
7768,outlining,-0.0023660392688
16325,rank,-0.0023589809059
15321,news,-0.00234769694998
7031,appreciates,-0.0023468878652
14840,skilled,-0.00234155437182
13738,ky,-0.00233615908533
20232,examined,-0.00231884573267
20921,australasia,-0.00230935814718
18128,formosa,-0.00230935814718
19219,outrageous,-0.00230935814718
15699,rajah,-0.00230935814718
19668,abnormality,-0.00230935814718
17724,ian,-0.00230935814718
12880,aggrandizement,-0.00230935814718
742,oceania,-0.00230935814718
21095,castigation,-0.00230935814718
3209,exp,-0.00230935814718
10747,mistrust,-0.00230935814718
19904,conceivable,-0.00230935814718
7187,isotherms,-0.00230935814718
14436,discards,-0.00230935814718
16558,imperialistic,-0.00230935814718
16806,incredulity,-0.00230935814718
14211,pronounces,-0.00230935814718
12823,lodestar,-0.00230935814718
5024,justifying,-0.00230935814718
7538,zealously,-0.00230935814718
19756,plundering,-0.00230935814718
4544,centralized,-0.00230935814718
12328,pernicious,-0.00230935814718
20163,hypothesis,-0.00230935814718
16524,pacification,-0.00230935814718
11615,demesne,-0.00230935814718
18756,thrift,-0.00230935814718
11280,waging,-0.00230935814718
780,sancho,-0.00230935814718
5494,repudiating,-0.00230935814718
8013,climates,-0.00230935814718
2261,futilely,-0.00230935814718
1974,clearest,-0.00230935814718
15536,judiciary,-0.00230935814718
8987,nat,-0.00230935814718
16418,frankest,-0.00230935814718
21426,contends,-0.00230935814718
12547,dependable,-0.00230935814718
11164,javanese,-0.00230935814718
8714,stultified,-0.00230935814718
16596,demented,-0.00230935814718
16703,beep,-0.00230935814718
7690,statesmanlike,-0.00230935814718
17227,overwrought,-0.00230935814718
15509,censorious,-0.00230935814718
15072,dependences,-0.00230935814718
10086,exploiting,-0.00230935814718
1444,filipinos,-0.00230935814718
19490,oversea,-0.00230935814718
18804,irritate,-0.00230935814718
12359,fend,-0.00230935814718
2357,corrosive,-0.00230935814718
3326,institutes,-0.00230935814718
19595,mordant,-0.00230935814718
6426,anglo,-0.00230935814718
3039,reproach,-0.00229865379635
18412,discusses,-0.00228782585797
2345,poll,-0.00223683265964
12737,disappointed,-0.00222471638843
10628,faults,-0.00221838019837
12055,views,-0.00221675394823
6747,halfbreed,-0.00221496370952
4217,perfect,-0.00219785183652
7378,heels,-0.00217064209613
13788,impracticable,-0.00216729078252
19071,endow,-0.00216729078252
21062,clothe,-0.00216729078252
20180,settling,-0.00216729078252
390,fahrenheit,-0.00216729078252
8192,blundering,-0.00216729078252
20644,stupidly,-0.00216729078252
20462,tram,-0.00216729078252
3392,senseless,-0.00216729078252
12292,healthful,-0.00216729078252
3547,comprise,-0.00216729078252
5727,colonizing,-0.00216729078252
15360,orange,-0.00215124965711
13153,antipathies,-0.00214209675036
15530,wanner,-0.00214209675036
21330,incurred,-0.00214209675036
389,declamatory,-0.00214209675036
7336,scrupulously,-0.00214209675036
11917,dandies,-0.00214209675036
2250,composing,-0.00214209675036
6643,lending,-0.00214209675036
13729,ks,-0.00214209675036
19640,esteemed,-0.00214209675036
3564,mistresses,-0.00214209675036
6892,challenged,-0.00214209675036
16480,swerved,-0.00214209675036
1656,workmanlike,-0.00214209675036
43,forties,-0.00214209675036
16015,tradesman,-0.00214209675036
813,kinsfolk,-0.00214209675036
13748,obligations,-0.00214209675036
2666,cupping,-0.00214209675036
6432,heyday,-0.00214209675036
13012,inordinate,-0.00214209675036
6051,souse,-0.00214209675036
6859,provision,-0.00214209675036
4683,sugared,-0.00214209675036
18177,persona,-0.00214209675036
6007,dozens,-0.00214209675036
2330,yeats,-0.00214209675036
15213,dutiful,-0.00214209675036
20682,infectious,-0.00214209675036
1620,muses,-0.00214209675036
13666,trifler,-0.00214209675036
3738,biog,-0.00214209675036
10508,exacting,-0.00214209675036
9513,indisputably,-0.00214209675036
12091,bridging,-0.00214209675036
2887,peeresses,-0.00214209675036
1021,festivities,-0.00214209675036
5083,profusion,-0.00214209675036
17470,plunging,-0.00214209675036
19587,dazzle,-0.00214209675036
18563,courtly,-0.00214209675036
12847,rhythms,-0.00214209675036
8734,lobsters,-0.00214209675036
9387,pensioners,-0.00214209675036
10810,honorific,-0.00214209675036
21234,instantaneous,-0.00214209675036
5348,bolds,-0.00214209675036
8311,grocery,-0.00214209675036
19513,sweep,-0.00214059960507
15324,correspondents,-0.0021324811667
19294,achievement,-0.00211817781218
12630,cabot,-0.00211382966639
14619,richest,-0.00209628340595
21223,ravaged,-0.00209034099789
17809,ernest,-0.002082064171
1611,rascal,-0.00207803378576
18245,differentiation,-0.00207338746994
18848,equation,-0.00207338746994
6034,reciprocal,-0.00207338746994
5124,educationally,-0.00207338746994
18005,multiplied,-0.00207338746994
13174,constituency,-0.00207338746994
21245,schoolmasters,-0.00207338746994
13689,recondite,-0.00207338746994
18100,interpretations,-0.00207338746994
7254,injunctions,-0.00207338746994
15155,leaching,-0.00207338746994
16811,fusion,-0.00207338746994
15807,burdening,-0.00207338746994
19992,monitions,-0.00207338746994
4789,conserve,-0.00207338746994
1639,modestly,-0.00207338746994
19511,factitious,-0.00207338746994
20859,therefrom,-0.00207338746994
2815,herbart,-0.00207338746994
7505,learnedly,-0.00207338746994
15590,involuntary,-0.00207338746994
13546,detract,-0.00207338746994
682,plato,-0.00207338746994
16040,heterogeneity,-0.00207338746994
14273,framed,-0.00207338746994
13909,elaborating,-0.00207338746994
10986,olden,-0.00207338746994
20360,athenians,-0.00207338746994
13526,enforcing,-0.00207338746994
6594,efficacious,-0.00207338746994
17431,confucius,-0.00207338746994
13414,eclecticism,-0.00207338746994
8821,trendy,-0.00207338746994
14478,discriminates,-0.00207338746994
8619,accomplishes,-0.00207338746994
16011,noting,-0.00207338746994
8024,orators,-0.00207338746994
17078,harmonization,-0.00207338746994
17167,tested,-0.00207338746994
8347,cumbersome,-0.00207338746994
10438,naturalism,-0.00207338746994
19714,loading,-0.00207338746994
9523,unsupported,-0.00207338746994
10707,apothegm,-0.00207338746994
12531,disciplinary,-0.00207338746994
8300,inconsequential,-0.00207338746994
11582,originating,-0.00202599900295
5086,reciprocated,-0.00201031899188
21075,recline,-0.00201031899188
9825,spares,-0.00201031899188
16575,shots,-0.00201031899188
4271,princesses,-0.00201031899188
20969,penny,-0.00201031899188
3931,languished,-0.00201031899188
18337,shortcoming,-0.00201031899188
9714,earned,-0.00200568722012
9258,appointed,-0.00200299530087
20640,riches,-0.00199911978987
13065,crimson,-0.00199792665313
385,addicted,-0.00198989102425
9878,accomplishing,-0.00198830707044
12017,pointed,-0.00196970075424
18639,raises,-0.00195814537781
5766,transmit,-0.00194583657701
2900,barnard,-0.00194583657701
16193,iowa,-0.00194583657701
16980,limitation,-0.00194583657701
7462,grammatical,-0.00194583657701
5102,aristotle,-0.00194583657701
16774,utilitarian,-0.00194583657701
12779,educator,-0.00194583657701
14542,reconciliation,-0.00194583657701
11980,maj,-0.00194583657701
15965,disclaims,-0.00194583657701
8972,traditional,-0.00192442501851
21135,cluster,-0.00191592849813
12827,christianized,-0.00191592849813
13913,prosecuting,-0.00191592849813
9305,alaine,-0.00191592849813
4492,ganges,-0.00191592849813
11336,investments,-0.00191592849813
6874,sos,-0.00191592849813
14048,reversion,-0.00191592849813
19359,moses,-0.00191592849813
10509,lucrative,-0.00191592849813
18348,imputes,-0.00191592849813
966,financially,-0.00191592849813
14584,implicit,-0.00191592849813
17349,pearls,-0.00191592849813
13749,commissions,-0.00191592849813
15044,neutralize,-0.00191592849813
4990,holdings,-0.00191592849813
243,malign,-0.00191592849813
11053,lightening,-0.00191592849813
19657,flown,-0.00191592849813
10460,neg,-0.00191592849813
10317,foil,-0.00191592849813
15527,raven,-0.00191592849813
18056,scribed,-0.00191592849813
10262,inhere,-0.00191592849813
18390,dicey,-0.00191592849813
18409,ow,-0.00191592849813
485,reciprocally,-0.00191592849813
881,ridiculously,-0.00191592849813
3158,luzon,-0.00191592849813
18399,paralysis,-0.00191592849813
17866,payable,-0.00191592849813
15904,akbar,-0.00191592849813
16505,theorem,-0.00191592849813
13187,appointments,-0.00191592849813
18285,delhi,-0.00191592849813
7087,lumps,-0.00191592849813
11009,discontent,-0.00191592849813
16966,shareholders,-0.00191592849813
6266,peen,-0.00191592849813
17375,bribery,-0.00191592849813
1721,worthiness,-0.00191592849813
16487,rupees,-0.00191592849813
9218,imbue,-0.00191592849813
13890,indiscriminately,-0.00191592849813
1503,impasse,-0.00191592849813
10979,calcutta,-0.00191592849813
8152,obligated,-0.00191592849813
18649,equivocal,-0.00191592849813
16854,balances,-0.00191592849813
11870,municipalities,-0.00191592849813
18870,joints,-0.00191592849813
3310,unqualifiedly,-0.00191592849813
18166,bows,-0.00190719809574
20383,landfalls,-0.00190719809574
1264,ottawa,-0.00190719809574
5146,colonizer,-0.00190719809574
19659,mapmaker,-0.00190719809574
793,adventurer,-0.00190719809574
8533,cartographer,-0.00190719809574
12220,hydro,-0.00190719809574
19790,wonderland,-0.00190719809574
16260,gog,-0.00190719809574
20551,latitudes,-0.00190719809574
12214,occupancy,-0.00190719809574
18793,acumen,-0.00190719809574
1283,disrepute,-0.00190719809574
18103,ezekiel,-0.00190719809574
16228,appalachians,-0.00190719809574
12083,magog,-0.00190719809574
14628,gateway,-0.00190719809574
13959,longitudes,-0.00190719809574
18819,determinations,-0.00190719809574
15312,laurentian,-0.00190719809574
20861,seafarers,-0.00190719809574
9762,expansions,-0.00190719809574
7714,crisscross,-0.00190719809574
13146,canoes,-0.00190719809574
8943,sifting,-0.00190719809574
12219,silurian,-0.00190719809574
1334,sailer,-0.00190719809574
44,tantalizing,-0.00190719809574
20558,portraying,-0.00190719809574
17453,irruption,-0.00190719809574
4821,proficiency,-0.00190719809574
21356,unwearied,-0.00190719809574
16176,northmen,-0.00190719809574
12980,declination,-0.00190719809574
11363,polos,-0.00190719809574
12223,paynes,-0.00190719809574
9630,cranes,-0.00190719809574
16302,suburb,-0.00190719809574
9933,piloting,-0.00190719809574
6191,caps,-0.00190719809574
16496,columbian,-0.00190719809574
10396,misunderstanding,-0.00190719809574
7281,reluctantly,-0.00190719809574
6964,eskimos,-0.00190719809574
21443,expands,-0.00190719809574
16371,arising,-0.00190719809574
18879,niagara,-0.00190719809574
14668,payne,-0.00190719809574
3946,pygmies,-0.00190719809574
14062,consulted,-0.00190719809574
15698,bur,-0.00190719809574
716,pioneering,-0.00190719809574
14015,woodsmen,-0.00190719809574
21230,farsighted,-0.00190719809574
8784,wings,-0.00190248683899
953,halfhearted,-0.00190106639086
9892,slowly,-0.00189782546253
7753,condensation,-0.00189609900205
3286,morgan,-0.00189075236229
4799,matthew,-0.00187989173593
2455,tone,-0.00187778745996
19660,hospitality,-0.00185651667907
12444,reformers,-0.00185533777825
9041,gs,-0.00185533777825
11225,generals,-0.00185476579767
2642,condition,-0.0018052625285
12837,opium,-0.00179806418465
6985,benefited,-0.00179806418465
8227,guaranteeing,-0.00179806418465
11561,continuance,-0.00179806418465
18645,fax,-0.00178987086017
19416,martyrdom,-0.00178987086017
6081,sailors,-0.00178987086017
11489,barbarians,-0.00178987086017
2536,incomprehensible,-0.00178987086017
884,equator,-0.00178987086017
17937,distortion,-0.00178987086017
13034,washed,-0.00178987086017
9024,required,-0.00173322987377
3360,diminution,-0.00171443812339
4631,agricultural,-0.00169462631014
412,ring,-0.0016922462111
17223,sing,-0.0016888194196
5623,enlightened,-0.00168024480982
14614,presidents,-0.00166331472608
3268,dependent,-0.00164957271091
437,assured,-0.00163546159635
12475,tut,-0.00163243740906
15180,background,-0.00162306644195
10838,stewart,-0.0016196909422
9519,pitied,-0.00161875247455
18195,arose,-0.0016131815566
20465,feast,-0.0016126223778
4495,bitterly,-0.00158929862619
4095,opposing,-0.00158707328067
6155,victim,-0.00157759268155
16441,isolated,-0.00157530167664
9054,attracted,-0.00157347081288
7800,nodes,-0.00157288729098
15718,curtly,-0.00157288729098
3376,henley,-0.00157288729098
10534,romany,-0.00157288729098
3497,mint,-0.00157288729098
4480,lila,-0.00157288729098
18612,generalize,-0.00157288729098
15746,pie,-0.00157288729098
20964,reservations,-0.00157288729098
14888,displaying,-0.00157288729098
15557,scullion,-0.00157288729098
4584,undivided,-0.00157288729098
18669,induct,-0.00157288729098
13989,replaced,-0.00157288729098
4876,mannered,-0.00157288729098
15550,poetics,-0.00157288729098
9344,encyclopedia,-0.00157288729098
5983,chloral,-0.00157288729098
728,pads,-0.00157288729098
7490,ame,-0.00157288729098
9697,poesy,-0.00157288729098
6875,kern,-0.00157288729098
7561,awe,-0.00157288729098
2912,pang,-0.00157288729098
2062,inseparably,-0.00157288729098
9370,demon,-0.00157288729098
13104,norths,-0.00157288729098
2271,shrines,-0.00157288729098
16407,circulate,-0.00157288729098
16172,theologian,-0.00157288729098
15492,spiritualistic,-0.00157288729098
3033,bungled,-0.00157288729098
16512,analogue,-0.00157288729098
13899,cyclopedia,-0.00157288729098
1819,janis,-0.00157288729098
15247,attempting,-0.00157005005398
159,psychological,-0.00154328441037
9081,genius,-0.0015103336406
17467,intelligible,-0.00149329922306
2691,notoriety,-0.00148399321088
6951,cut,-0.00148117140237
19473,rarer,-0.00147612622661
14905,interspersed,-0.00147612622661
10326,shuns,-0.00147612622661
8806,sketch,-0.00147420686148
8140,fully,-0.00146839010278
20401,modified,-0.00146421556646
9838,pilgrims,-0.00143627663071
18395,polity,-0.00142906054435
6074,triumphantly,-0.00142906054435
7704,cabinets,-0.00142906054435
18392,baffled,-0.00142906054435
1303,tenacious,-0.00142906054435
14267,depose,-0.00142906054435
6864,susceptibility,-0.00142906054435
9652,deceive,-0.00142906054435
7166,embittered,-0.00142906054435
14907,uncontaminated,-0.00142906054435
4116,fomenting,-0.00142906054435
10790,revolting,-0.00142906054435
4649,warmly,-0.00142906054435
6008,loosening,-0.00142906054435
7815,bombarded,-0.00142906054435
9688,emerging,-0.00142906054435
9725,reorganizing,-0.00142906054435
14194,conciliates,-0.00142906054435
4414,enforcement,-0.00142906054435
13697,tool,-0.00142906054435
9700,soldiery,-0.00142906054435
13459,evade,-0.00142906054435
1262,schismatics,-0.00142906054435
1093,predisposition,-0.00142906054435
7688,subdue,-0.00142906054435
19293,measured,-0.00142906054435
14952,barriers,-0.00142906054435
3871,confederation,-0.00142906054435
7650,delayed,-0.00142906054435
9117,punishing,-0.00142906054435
17612,laval,-0.00142906054435
5647,warden,-0.00142906054435
7259,armenian,-0.00142906054435
16618,pasha,-0.00142906054435
8753,wounding,-0.00142906054435
8402,ineradicable,-0.00142906054435
5472,wriggling,-0.00142906054435
2876,waver,-0.00142906054435
9018,independently,-0.00142906054435
355,glorify,-0.00142906054435
15628,retribution,-0.00142906054435
12527,unassuming,-0.00142906054435
5572,councils,-0.00142906054435
15887,parted,-0.00142906054435
2326,landowner,-0.00142906054435
20743,makeshifts,-0.00142906054435
11778,tinder,-0.00142906054435
2903,furthering,-0.00142906054435
7577,cori,-0.00142906054435
6971,vehemently,-0.00142906054435
17068,restraints,-0.00142906054435
12885,hoodwinked,-0.00142906054435
4892,viceregal,-0.00142906054435
2689,pliancy,-0.00142906054435
9033,underrated,-0.00142906054435
345,anticipations,-0.00142906054435
9129,imbecility,-0.00142906054435
16017,slaughtered,-0.00142906054435
17526,overreached,-0.00142906054435
11661,befriend,-0.00142906054435
7279,newfound,-0.00142906054435
12745,identifying,-0.00142906054435
8888,unimpaired,-0.00142906054435
11921,gladstones,-0.00142906054435
11318,astuteness,-0.00142906054435
18599,apologia,-0.00142438755941
9840,hits,-0.00142323485725
12749,maintained,-0.00142093251332
16402,titles,-0.00140847294686
14597,contradiction,-0.00140747315887
582,person,-0.00139557982369
2777,gorgeous,-0.00136815427043
18112,paying,-0.00136659748706
3631,names,-0.00134681243473
8177,statecraft,-0.00134114743061
6786,sagacity,-0.00134114743061
21396,diplomat,-0.00134114743061
3965,ulster,-0.00134114743061
3026,drifting,-0.00134114743061
19751,brit,-0.00134114743061
13724,goodwill,-0.00134114743061
17613,communication,-0.00134114743061
6475,tribunals,-0.00134114743061
19885,stench,-0.00134114743061
20638,isolation,-0.00132651491809
18497,countrymen,-0.00130988527901
7290,characterization,-0.00130897816413
19556,flight,-0.00129473304263
14564,justification,-0.00127519444582
15166,unable,-0.00127295713677
9425,upward,-0.00127173813324
9111,enforce,-0.0012638673698
19028,unreasoning,-0.00126153202523
17381,crisis,-0.00124380452637
7779,thoughtful,-0.00123788331679
11755,literature,-0.00123334792035
2723,solid,-0.00122478281786
11830,orient,-0.00121292719673
20620,byron,-0.00120418144206
16375,conspicuously,-0.00120341185333
9952,commentators,-0.00120113626487
8224,revolutionary,-0.00119286133013
3469,dominic,-0.00117375008558
15878,apprehension,-0.00115718725963
18618,mining,-0.00112196413279
6427,holding,-0.00110871123304
13861,burned,-0.0011072344987
12226,accurately,-0.00109064202896
20623,baptized,-0.00109027897186
15392,promoted,-0.00105821537679
18432,rising,-0.00105050218473
542,positively,-0.00105018432931
3864,rescued,-0.00101167652349
5069,triumphant,-0.000991481256281
18116,ne,-0.000966975230933
20482,there,-0.000911626472081
4742,ray,-0.000884466249741
14383,statement,-0.00088400822085
1652,records,-0.000866185826952
3766,competition,-0.000863319600846
14807,falsely,-0.000861091591908
9487,sneer,-0.000844757303484
18252,blow,-0.000835621147059
18043,railway,-0.000820658622604
1342,unaware,-0.00080888108746
10261,urging,-0.000779376466766
12477,jr,-0.000765368371551
3411,publishing,-0.000754580693039
2268,grounded,-0.000753493930256
8501,descriptions,-0.000747406458158
13220,eye,-0.000740041086909
1892,hoped,-0.000734579435863
9687,affair,-0.00072882966074
13154,yearning,-0.000720593241423
20933,committees,-0.000702749575723
8847,benefactor,-0.000701555607637
13230,cultivation,-0.000656571968801
7611,rolling,-0.00065378936947
2065,indulgence,-0.00062940178076
13184,enmity,-0.00061616749922
20432,freeman,-0.000608871751089
3078,differ,-0.000605354392835
19712,gems,-0.000601802153822
11074,earl,-0.000583322395036
16266,laid,-0.00058180088394
19048,inherent,-0.000555721787
1106,lacked,-0.000553084484928
8286,virgil,-0.00055111726425
14182,compendious,-0.000548401106787
7103,dread,-0.000544472199265
12613,everyday,-0.000537659113925
2227,undefined,-0.000500357093699
21051,member,-0.00048730306991
4272,persia,-0.000479814608825
9744,joint,-0.00047188336147
1563,date,-0.000460792343219
20756,suffer,-0.000416747209553
7547,beautifully,-0.000412475621195
21032,ave,-0.000407290132248
8960,monumental,-0.000403391640506
12762,robbers,-0.000394580165414
5500,patronized,-0.000388079293688
49,stabbed,-0.000387891602485
3811,defines,-0.000368920159646
3788,medical,-0.000364107796383
15608,rifle,-0.000340333889653
20537,conflicts,-0.000337876468093
3815,paradox,-0.000335217686236
11417,manual,-0.000304038619552
7807,attribution,-0.000296375468828
17703,treating,-0.000258140465032
12686,outdoor,-0.000236821474375
19552,attractive,-0.000188464094949
14200,affects,-0.000144179885526
19363,shepherd,-0.000138244132035
1578,ordinarily,-0.000137890148177
7882,maud,-0.000129880528317
15376,atmospheric,-0.00010877808076
7889,modify,-0.000105586424857
6103,rail,-6.780590063e-05
11673,mild,-4.42305084236e-05
20844,concluded,-3.09162776021e-05
17874,reaction,-3.00140151768e-05
10615,untruthful,-1.87549921441e-05
20555,enfranchisement,0.0
19839,chaldean,0.0
20192,coates,0.0
14673,prizes,0.0
142,tipples,0.0
551,icebergs,0.0
17389,gallop,0.0
3834,revision,0.0
19350,redskin,0.0
19384,banquet,0.0
1899,primer,0.0
495,cumbering,0.0
14860,adverts,0.0
14660,endurable,0.0
16622,berkeley,0.0
494,infused,0.0
17384,concoct,0.0
3715,exaggerates,0.0
2277,prominently,0.0
16604,accede,0.0
16603,fiddlesticks,0.0
19698,mobilized,0.0
16446,hatch,0.0
20628,astounded,0.0
3725,inti,0.0
20209,delano,0.0
16583,pamphleteering,0.0
20630,slices,0.0
3722,pincers,0.0
2273,hereabouts,0.0
18142,telephone,0.0
17395,handles,0.0
14848,condescendingly,0.0
847,tariffs,0.0
16432,proximity,0.0
3824,conceptions,0.0
18514,toiled,0.0
2254,shamefully,0.0
14856,earle,0.0
20561,cain,0.0
18517,magdalen,0.0
3845,shenandoah,0.0
18309,secularization,0.0
922,typhoid,0.0
20549,principalities,0.0
17369,atrocious,0.0
17466,sunstroke,0.0
1567,murderess,0.0
16666,hypocrites,0.0
20641,richer,0.0
566,similitude,0.0
1522,smyrna,0.0
19984,unjustifiable,0.0
16669,escapade,0.0
3693,bingen,0.0
16670,cheerless,0.0
18721,sui,0.0
16677,maugham,0.0
14643,copse,0.0
3691,dictated,0.0
16400,headlands,0.0
2668,pretenses,0.0
148,federations,0.0
19989,muddled,0.0
16663,tediousness,0.0
17465,serendipity,0.0
21241,debuts,0.0
2678,trinitarian,0.0
3713,capitols,0.0
18081,lyons,0.0
18074,abdul,0.0
16636,southeast,0.0
20546,weaves,0.0
2822,grope,0.0
2824,mala,0.0
3846,bianca,0.0
21244,flaunts,0.0
1052,growling,0.0
16649,antelopes,0.0
16414,unrest,0.0
2681,crests,0.0
3703,wrinkles,0.0
17374,exorcises,0.0
18495,katrina,0.0
16658,dryden,0.0
21242,locate,0.0
16659,pontiffs,0.0
19386,grievances,0.0
19313,obediently,0.0
2796,discrepancy,0.0
2725,wistfulness,0.0
21317,val,0.0
527,cushions,0.0
3769,legation,0.0
18321,snot,0.0
2758,pulls,0.0
1770,reprisal,0.0
724,irritable,0.0
516,xix,0.0
21286,heroics,0.0
21288,individually,0.0
16529,knuckle,0.0
3794,chad,0.0
2752,vim,0.0
16533,enslave,0.0
19356,armchairs,0.0
19340,delinquent,0.0
21294,kano,0.0
14725,agape,0.0
18316,subcommittees,0.0
2750,rattlesnakes,0.0
18777,illumine,0.0
526,maupassant,0.0
2264,robins,0.0
19968,nostradamus,0.0
14766,billings,0.0
14770,trifling,0.0
20600,triumvirate,0.0
18769,horrified,0.0
976,hal,0.0
17426,terseness,0.0
16504,aspires,0.0
18123,lath,0.0
18771,tumult,0.0
18511,felix,0.0
3778,lodgment,0.0
14758,nullify,0.0
18320,overawed,0.0
19560,latterly,0.0
21276,sectarian,0.0
17427,judi,0.0
1216,redolent,0.0
21278,sonorous,0.0
17420,thenceforward,0.0
20595,colloquy,0.0
18124,carver,0.0
18120,embodying,0.0
16545,bountifully,0.0
19704,hammered,0.0
19328,readjustment,0.0
17441,gazelles,0.0
18333,halftones,0.0
19850,mingles,0.0
20573,relegated,0.0
1229,nestling,0.0
18788,snug,0.0
3818,codex,0.0
19371,talleyrand,0.0
14693,midair,0.0
1895,adaptability,0.0
1872,fictitious,0.0
16449,isolates,0.0
3736,striven,0.0
18742,communicable,0.0
1183,rippling,0.0
18085,gaiter,0.0
3732,repaid,0.0
19980,lusty,0.0
14804,grayson,0.0
18785,commandments,0.0
19360,stubbly,0.0
14800,intermingled,0.0
16479,compressing,0.0
14716,reserves,0.0
16555,considerate,0.0
19358,unsuited,0.0
16477,metal,0.0
107,saddled,0.0
2778,outlooks,0.0
16561,soliloquies,0.0
1057,twains,0.0
16547,baffle,0.0
