,term,spearman,spearman_p_value
8327,goethe,0.0233949373265,0.589242069554
8328,gog,0.0233949373265,0.589242069554
8329,going,0.0322843680088,0.456158522872
8330,goiter,0.0233949373265,0.589242069554
8331,golconda,0.0233949373265,0.589242069554
8332,gold,0.0402817270153,0.352413930801
8333,golden,-0.0989929563844,0.0220221633579
8334,goldfish,-0.0800454880428,0.0642996347505
8335,golds,0.0233949373265,0.589242069554
8336,goldsmith,0.0331164020426,0.44462732001
8337,goldsmiths,-0.113307359055,0.00871262259536
8338,golf,0.0525089646969,0.225308909816
8339,golfer,0.0233949373265,0.589242069554
8340,golfers,0.0331164020426,0.44462732001
8341,golfing,0.0233949373265,0.589242069554
8342,golfs,-0.0800454880428,0.0642996347505
8343,gondola,0.0233949373265,0.589242069554
8344,gondolas,0.0233949373265,0.589242069554
8345,gondoliers,0.0233949373265,0.589242069554
8346,gone,0.0532581610225,0.218750844159
8347,goo,0.0469214503626,0.278651066534
8348,good,-0.00135544931014,0.975047582167
8349,goodbye,-0.0402323231426,0.353005278008
8350,goodly,0.0469214503626,0.278651066534
8351,goodness,-0.0593299524153,0.17059223975
8352,goods,0.0057282506942,0.894837169384
8353,goodwill,0.0331164020426,0.44462732001
8354,goodwin,-0.0800454880428,0.0642996347505
8355,goose,0.0331164020426,0.44462732001
8356,gordon,-0.0400109631822,0.355662558006
8357,gorgeous,-0.0269633375668,0.533732637249
8358,gorgeously,-0.0402323231426,0.353005278008
8359,goring,-0.0800454880428,0.0642996347505
8360,gorse,0.0233949373265,0.589242069554
8361,gospel,0.00590183404857,0.891669727339
8362,gospels,0.0233949373265,0.589242069554
8363,gossip,-0.0331163617104,0.444627874926
8364,gossiping,0.0233949373265,0.589242069554
8365,gossips,0.0331164020426,0.44462732001
8366,gossipy,-0.0194597794832,0.653362586841
8367,got,-0.00136727228386,0.974830005164
8368,gotham,0.0233949373265,0.589242069554
8369,gothic,-0.0566159649003,0.19103717536
8370,goths,0.0233949373265,0.589242069554
8371,gotten,-0.00523503785037,0.903845975688
8372,gouging,0.0233949373265,0.589242069554
8373,gov,0.00136361489396,0.974897311546
8374,govern,-0.00729367714529,0.866338707841
8375,governed,0.0469214503626,0.278651066534
8376,governess,0.0469214503626,0.278651066534
8377,governesses,-0.0399586338695,0.356292570799
8378,governing,0.0525089646969,0.225308909816
8379,government,0.12816652341,0.00297971038689
8380,governmental,0.0525089646969,0.225308909816
8381,governments,0.0575746560985,0.183619108458
8382,governor,0.0918075080771,0.0337511455653
8383,governors,0.0469214503626,0.278651066534
8384,governorship,0.0233949373265,0.589242069554
8385,gown,0.0405971261632,0.348653462042
8386,gowned,-0.0800454880428,0.0642996347505
8387,gowns,-0.0402323231426,0.353005278008
8388,gr,-0.0800454880428,0.0642996347505
8389,grace,-0.0184967309269,0.669476592132
8390,graced,0.0233949373265,0.589242069554
8391,graceful,-0.00701844404547,0.871337845302
8392,gracefully,-0.0190124282307,0.660828330374
8393,graces,-0.027597769039,0.524146647212
8394,gracia,0.0233949373265,0.589242069554
8395,gracious,-0.0693116383335,0.109297355468
8396,graciously,0.0331164020426,0.44462732001
8397,grad,-0.0800454880428,0.0642996347505
8398,gradating,-0.0800454880428,0.0642996347505
8399,grade,-0.00504114755962,0.907390937592
8400,graded,0.0233949373265,0.589242069554
8401,grades,0.0331164020426,0.44462732001
8402,gradual,0.0575746560985,0.183619108458
8403,gradually,-0.0165944661412,0.701749632302
8404,graduate,-0.0792930095033,0.0668547516199
8405,graduated,0.0331164020426,0.44462732001
8406,graduating,0.0331164020426,0.44462732001
8407,graduation,0.0405971261632,0.348653462042
8408,graft,0.0331164020426,0.44462732001
8409,grafted,0.0233949373265,0.589242069554
8410,grafter,0.0233949373265,0.589242069554
8411,grafters,0.0331164020426,0.44462732001
8412,grafton,-0.0399586338695,0.356292570799
8413,graham,0.0331164020426,0.44462732001
8414,grahams,0.0233949373265,0.589242069554
8415,grain,0.0405971261632,0.348653462042
8416,grained,0.0233949373265,0.589242069554
8417,grammar,0.00175321914937,0.967728582587
8418,grammarians,0.0233949373265,0.589242069554
8419,grammatical,0.0331164020426,0.44462732001
8420,gran,-0.0800454880428,0.0642996347505
8421,granada,0.0233949373265,0.589242069554
8422,granary,0.0233949373265,0.589242069554
8423,grand,0.0398117381442,0.358064850676
8424,grandchildren,-0.0192361038569,0.657091192783
8425,granddaughter,-0.00465336697811,0.914486312741
8426,granddaughters,-0.0800454880428,0.0642996347505
8427,grander,0.0233949373265,0.589242069554
8428,grandeur,-0.0571976357726,0.186510584442
8429,grandfather,-0.00729367714529,0.866338707841
8430,grandfatherly,0.0233949373265,0.589242069554
8431,grandiloquence,0.0233949373265,0.589242069554
8432,grandmother,0.0147505317277,0.733554341635
8433,grandparents,-0.0800454880428,0.0642996347505
8434,grandson,0.0622461183611,0.150495394278
8435,grandsons,0.0233949373265,0.589242069554
8436,granite,-0.0399586338695,0.356292570799
8437,grant,0.0421595009492,0.330402224352
8438,granted,0.0558590959669,0.197047188588
8439,granting,0.0575746560985,0.183619108458
8440,grants,-0.00523503785037,0.903845975688
8441,granville,0.0331164020426,0.44462732001
8442,grapes,0.0233949373265,0.589242069554
8443,graph,-0.0399586338695,0.356292570799
8444,graphic,0.0405971261632,0.348653462042
8445,graphical,0.0233949373265,0.589242069554
8446,graphically,-0.0190124282307,0.660828330374
8447,graphs,0.0233949373265,0.589242069554
8448,grasp,0.0210911514222,0.626433485481
8449,grasped,0.0469214503626,0.278651066534
8450,grasping,-0.0792930095033,0.0668547516199
8451,grass,-0.0271219454348,0.531327884119
8452,grasshopper,-0.0800454880428,0.0642996347505
8453,grassy,0.0233949373265,0.589242069554
8454,grate,-0.0800454880428,0.0642996347505
8455,grated,-0.0800454880428,0.0642996347505
8456,grateful,0.0232228729659,0.591984450427
8457,gratefully,-0.0800454880428,0.0642996347505
8458,grates,-0.0800454880428,0.0642996347505
8459,gratified,0.0331164020426,0.44462732001
8460,gratify,-0.0800454880428,0.0642996347505
8461,gratifying,0.0405971261632,0.348653462042
8462,gratitude,-0.0402323231426,0.353005278008
8463,gratuitous,-0.113307359055,0.00871262259536
8464,grave,0.00654152679121,0.880012263819
8465,gravels,0.0233949373265,0.589242069554
8466,gravely,0.0469214503626,0.278651066534
8467,graver,-0.0402323231426,0.353005278008
8468,graves,0.0405971261632,0.348653462042
8469,gravest,0.0331164020426,0.44462732001
8470,graveyard,0.0331164020426,0.44462732001
8471,gravity,0.0525089646969,0.225308909816
8472,gray,0.0360908897952,0.404786301454
8473,grays,0.0331164020426,0.44462732001
8474,grayson,0.0233949373265,0.589242069554
8475,grazing,0.0233949373265,0.589242069554
8476,grease,0.0233949373265,0.589242069554
8477,great,0.064536828995,0.136012923358
8478,greater,0.10296397403,0.017203568305
8479,greatest,0.0632551039697,0.143978072286
8480,greatly,-0.0412792897514,0.340607431593
8481,greatness,-0.0551175782418,0.203068036404
8482,greats,0.0233949373265,0.589242069554
8483,grecian,-0.0402323231426,0.353005278008
8484,greece,0.0147505317277,0.733554341635
8485,greed,0.0469214503626,0.278651066534
8486,greedy,0.0057282506942,0.894837169384
8487,greek,-0.0613847469006,0.156234651867
8488,greeks,-0.0787768488468,0.0686551795626
8489,greeley,0.0233949373265,0.589242069554
8490,green,-0.00500661717479,0.908022463396
8491,greenbacks,0.0233949373265,0.589242069554
8492,greene,0.0331164020426,0.44462732001
8493,greenery,-0.0800454880428,0.0642996347505
8494,greenest,0.0233949373265,0.589242069554
8495,greenland,0.0233949373265,0.589242069554
8496,greens,-0.0402323231426,0.353005278008
8497,greenwood,0.0405971261632,0.348653462042
8498,greet,0.0331164020426,0.44462732001
8499,greeted,0.0331164020426,0.44462732001
8500,greeting,-0.0402323231426,0.353005278008
8501,greets,0.0233949373265,0.589242069554
8502,gregory,-0.0800454880428,0.0642996347505
8503,grenadier,0.0233949373265,0.589242069554
8504,grenadiers,0.0233949373265,0.589242069554
8505,gresham,-0.0800454880428,0.0642996347505
8506,gretchen,0.0233949373265,0.589242069554
8507,grew,0.00246956248283,0.954555050325
8508,grey,0.0469214503626,0.278651066534
8509,gridiron,0.0233949373265,0.589242069554
8510,grief,-0.116974067424,0.00675690182663
8511,grieg,0.0233949373265,0.589242069554
8512,grievance,0.0331164020426,0.44462732001
8513,grievances,0.0233949373265,0.589242069554
8514,grieve,0.0233949373265,0.589242069554
8515,grieved,-0.00484725726886,0.910937739905
8516,grieves,-0.0800454880428,0.0642996347505
8517,grievous,-0.0194597794832,0.653362586841
8518,griffin,0.0233949373265,0.589242069554
8519,grille,0.0233949373265,0.589242069554
8520,grim,0.0206400037982,0.63383303897
8521,grimace,0.0233949373265,0.589242069554
8522,grime,-0.0800454880428,0.0642996347505
8523,grimes,0.0331164020426,0.44462732001
8524,grimly,-0.00465336697811,0.914486312741
8525,grimm,-0.0800454880428,0.0642996347505
8526,grin,0.0469214503626,0.278651066534
8527,grind,0.0331164020426,0.44462732001
8528,grindstone,0.0233949373265,0.589242069554
8529,grinning,0.0233949373265,0.589242069554
8530,grip,0.0152263553318,0.725300855773
8531,gripped,-0.0399586338695,0.356292570799
8532,grist,0.0233949373265,0.589242069554
8533,grizzly,0.0405971261632,0.348653462042
8534,groat,0.0149091395958,0.730799711414
8535,grocer,0.0331164020426,0.44462732001
8536,groceries,0.0233949373265,0.589242069554
8537,grocery,0.0233949373265,0.589242069554
8538,groomsman,-0.0800454880428,0.0642996347505
8539,grope,0.0233949373265,0.589242069554
8540,groped,-0.0800454880428,0.0642996347505
8541,groper,-0.0800454880428,0.0642996347505
8542,groping,-0.0192361038569,0.657091192783
8543,gross,-0.112611586308,0.0091361208633
8544,grossness,0.0233949373265,0.589242069554
8545,grotesque,0.029449941681,0.496673337929
8546,grotesquely,-0.0399586338695,0.356292570799
8547,grotesques,0.0233949373265,0.589242069554
8548,grotto,0.0233949373265,0.589242069554
8549,ground,0.0512980385897,0.236202609251
8550,grounded,-0.0399586338695,0.356292570799
8551,grounds,0.0233698531745,0.58964149948
8552,group,-0.00970648975343,0.822763597988
8553,grouped,-0.0402323231426,0.353005278008
8554,grouping,0.0233949373265,0.589242069554
8555,groups,-0.13287805777,0.00207029910028
8556,groves,0.0233949373265,0.589242069554
8557,grow,-0.0026067625067,0.95203324742
8558,growing,-0.0180689654994,0.676683609193
8559,growling,0.0233949373265,0.589242069554
8560,grown,0.000185225639029,0.996589643765
8561,grownup,0.0331164020426,0.44462732001
8562,grownups,-0.0788456582508,0.0684128930273
8563,grows,-0.0513671086106,0.235571425836
8564,growth,0.0391329661846,0.366325797479
8565,grubbing,0.0233949373265,0.589242069554
8566,grudge,-0.0402323231426,0.353005278008
8567,grudges,-0.0800454880428,0.0642996347505
8568,grudging,-0.0399586338695,0.356292570799
8569,gruesome,-0.00523503785037,0.903845975688
8570,grumble,-0.0402323231426,0.353005278008
8571,grumbling,-0.0800454880428,0.0642996347505
8572,grundy,0.0233949373265,0.589242069554
8573,gs,0.0405971261632,0.348653462042
8574,gt,0.0233949373265,0.589242069554
8575,guadalupe,0.0233949373265,0.589242069554
8576,guarantee,-0.0402323231426,0.353005278008
8577,guaranteed,0.0331164020426,0.44462732001
8578,guaranteeing,0.0331164020426,0.44462732001
8579,guard,0.066606410157,0.123873553396
8580,guarded,-0.0399586338695,0.356292570799
8581,guardian,-0.0559994594937,0.195922312359
8582,guardians,-0.0790693338771,0.0676301411385
8583,guardianship,0.0233949373265,0.589242069554
8584,guards,0.0469214503626,0.278651066534
8585,guardsman,-0.0800454880428,0.0642996347505
8586,guatemala,0.0233949373265,0.589242069554
8587,guernsey,0.0233949373265,0.589242069554
8588,guess,0.0575746560985,0.183619108458
8589,guessed,-0.0192361038569,0.657091192783
8590,guesses,-0.0800454880428,0.0642996347505
8591,guessing,0.0233949373265,0.589242069554
8592,guest,0.0362331957537,0.40293515623
8593,guests,-0.117937383274,0.00631317154621
8594,guiana,0.0233949373265,0.589242069554
8595,guidance,0.035583855328,0.411423014447
8596,guide,0.0274956909274,0.525683043209
8597,guidebook,-0.0399586338695,0.356292570799
8598,guidebooks,0.0331164020426,0.44462732001
8599,guided,0.0525089646969,0.225308909816
8600,guides,0.0575746560985,0.183619108458
8601,guiding,0.0405971261632,0.348653462042
8602,guido,0.0331164020426,0.44462732001
8603,guilds,0.0331164020426,0.44462732001
8604,guile,-0.0402323231426,0.353005278008
8605,guillaume,0.0233949373265,0.589242069554
8606,guillotine,-0.0800454880428,0.0642996347505
8607,guilt,-0.00504114755962,0.907390937592
8608,guiltless,0.0233949373265,0.589242069554
8609,guiltlessness,0.0233949373265,0.589242069554
8610,guilty,0.0707131723581,0.102296540163
8611,guinea,0.0233949373265,0.589242069554
8612,guise,0.066606410157,0.123873553396
8613,guises,-0.0194597794832,0.653362586841
8614,gulf,0.0357137234132,0.409717029649
8615,gullibility,0.0233949373265,0.589242069554
8616,gullible,0.0233949373265,0.589242069554
8617,gun,-0.0696288540696,0.107680642331
8618,gunboat,0.0233949373265,0.589242069554
8619,gunboats,0.0233949373265,0.589242069554
8620,gunning,-0.0800454880428,0.0642996347505
8621,gunpowder,0.0331164020426,0.44462732001
8622,guns,-0.00130157116816,0.976039119428
8623,gush,0.0331164020426,0.44462732001
8624,gust,0.0233949373265,0.589242069554
8625,gustav,0.0331164020426,0.44462732001
8626,gustavus,0.0331164020426,0.44462732001
8627,gusto,-0.0800454880428,0.0642996347505
8628,gutter,0.0233949373265,0.589242069554
8629,gutters,0.0233949373265,0.589242069554
8630,guttural,0.0233949373265,0.589242069554
8631,guy,0.0233949373265,0.589242069554
8632,gwendolen,0.0233949373265,0.589242069554
8633,gwynne,0.0233949373265,0.589242069554
8634,gypsy,0.0233949373265,0.589242069554
8635,h,0.103286423316,0.0168562315711
8636,ha,0.0719771069144,0.0962926355369
8637,habeas,0.0233949373265,0.589242069554
8638,habit,0.0169618457307,0.695472660852
8639,habitable,-0.0800454880428,0.0642996347505
8640,habitation,-0.0800454880428,0.0642996347505
8641,habitats,0.0233949373265,0.589242069554
8642,habits,0.0227819323399,0.599038741874
8643,hack,0.0575746560985,0.183619108458
8644,hacked,0.0233949373265,0.589242069554
8645,hackneyed,0.0233949373265,0.589242069554
8646,hackneys,0.0233949373265,0.589242069554
8647,had,0.0314892170822,0.46733354814
8648,hades,0.0233949373265,0.589242069554
8649,hag,-0.0194597794832,0.653362586841
8650,hagar,0.0233949373265,0.589242069554
8651,haggard,0.0405971261632,0.348653462042
8652,hague,0.0405971261632,0.348653462042
8653,hail,-0.0192361038569,0.657091192783
8654,hailed,-0.113307359055,0.00871262259536
8655,hails,0.0233949373265,0.589242069554
8656,hailstorm,0.0233949373265,0.589242069554
8657,hair,-0.093916968283,0.0298535893819
8658,hairbreadth,-0.0194597794832,0.653362586841
8659,hairdressers,-0.0800454880428,0.0642996347505
8660,haired,0.0405971261632,0.348653462042
8661,hairs,-0.0190124282307,0.660828330374
8662,hairy,0.0405971261632,0.348653462042
8663,hajj,0.0233949373265,0.589242069554
8664,hakluyt,0.0331164020426,0.44462732001
8665,hal,0.0233949373265,0.589242069554
8666,hale,0.0405971261632,0.348653462042
8667,haled,0.0233949373265,0.589242069554
8668,half,-0.00351158846926,0.9354152727
8669,halfbreed,-0.0190124282307,0.660828330374
8670,halfhearted,-0.00484725726886,0.910937739905
8671,halftone,-0.0440372959716,0.309297858337
8672,halftones,-0.0800454880428,0.0642996347505
8673,hali,0.0233949373265,0.589242069554
8674,halifax,0.0233949373265,0.589242069554
8675,hall,-0.00108464264013,0.980031684869
8676,hallelujah,-0.0800454880428,0.0642996347505
8677,hallow,0.0233949373265,0.589242069554
8678,hallowed,0.0233949373265,0.589242069554
8679,halls,-0.0194597794832,0.653362586841
8680,hallucinations,0.0233949373265,0.589242069554
8681,halo,-0.0800454880428,0.0642996347505
8682,hals,-0.0399586338695,0.356292570799
8683,halsey,-0.0800454880428,0.0642996347505
8684,halsy,0.0233949373265,0.589242069554
8685,halt,0.0331164020426,0.44462732001
8686,halter,0.0233949373265,0.589242069554
8687,halting,-0.0800454880428,0.0642996347505
8688,halts,0.0233949373265,0.589242069554
8689,ham,-0.0271219454348,0.531327884119
8690,haman,0.0233949373265,0.589242069554
8691,hamburg,0.0331164020426,0.44462732001
8692,hamilton,0.00924896722585,0.830988912388
8693,hamlet,-0.0399586338695,0.356292570799
8694,hamlin,0.0405971261632,0.348653462042
8695,hammer,0.0233949373265,0.589242069554
8696,hammered,0.0233949373265,0.589242069554
8697,hammers,0.0233949373265,0.589242069554
8698,hammond,-0.0399586338695,0.356292570799
8699,hampered,0.0405971261632,0.348653462042
8700,hampshire,-0.0800454880428,0.0642996347505
8701,hampton,-0.0788456582508,0.0684128930273
8702,han,0.0233949373265,0.589242069554
8703,hancock,0.0331164020426,0.44462732001
8704,hand,-0.0347008203378,0.423133832406
8705,handbills,0.0233949373265,0.589242069554
8706,handbook,-0.0566159649003,0.19103717536
8707,handbooks,0.0233949373265,0.589242069554
8708,handed,0.0469214503626,0.278651066534
8709,handful,0.0233949373265,0.589242069554
8710,handicap,0.0233949373265,0.589242069554
8711,handicapped,-0.0194597794832,0.653362586841
8712,handicaps,-0.0800454880428,0.0642996347505
8713,handiwork,0.0233949373265,0.589242069554
8714,handkerchief,-0.0192361038569,0.657091192783
8715,handkerchiefs,0.0331164020426,0.44462732001
8716,handle,0.0525089646969,0.225308909816
8717,handled,-0.00484725726886,0.910937739905
8718,handles,-0.0800454880428,0.0642996347505
8719,handling,-0.00891016557407,0.837091843194
8720,handmade,-0.0194597794832,0.653362586841
8721,handmaid,0.0233949373265,0.589242069554
8722,hands,0.0455577832168,0.292874764811
8723,handshaking,-0.0800454880428,0.0642996347505
8724,handsome,-0.12904561468,0.00278644515139
8725,handsomely,0.0233949373265,0.589242069554
8726,handsomer,-0.0402323231426,0.353005278008
8727,handsomest,-0.0800454880428,0.0642996347505
8728,handwork,-0.0800454880428,0.0642996347505
8729,handwriting,0.0405971261632,0.348653462042
8730,handy,-0.0402323231426,0.353005278008
8731,hang,0.0147505317277,0.733554341635
8732,hanged,0.00624900075731,0.885340060863
8733,hanging,0.0057282506942,0.894837169384
8734,hangs,-0.0571976357726,0.186510584442
8735,hank,0.0233949373265,0.589242069554
8736,hanks,-0.0800454880428,0.0642996347505
8737,hannah,-0.0800454880428,0.0642996347505
8738,hanover,0.0331164020426,0.44462732001
8739,hans,-0.0800454880428,0.0642996347505
8740,hansom,0.0233949373265,0.589242069554
8741,hanson,0.0233949373265,0.589242069554
8742,hap,-0.0192361038569,0.657091192783
8743,hapless,0.0233949373265,0.589242069554
8744,happen,0.0549939390241,0.204084799482
8745,happened,0.0559675602309,0.196177540747
8746,happening,0.0575746560985,0.183619108458
8747,happenings,-0.0864445104762,0.0456589082752
8748,happens,0.00418469316583,0.923070849808
8749,happier,-0.00504114755962,0.907390937592
8750,happiest,-0.0274391611709,0.526534869686
8751,happily,0.0318036680603,0.462896268817
8752,happiness,-0.077258848213,0.0741815411189
8753,happy,-0.088124266336,0.0415981571926
8754,haps,0.0331164020426,0.44462732001
8755,hapsburg,-0.0800454880428,0.0642996347505
8756,harangue,-0.0800454880428,0.0642996347505
8757,harassed,-0.0792930095033,0.0668547516199
8758,harassing,0.0233949373265,0.589242069554
8759,harbinger,0.0233949373265,0.589242069554
8760,harbor,-0.0163882932639,0.705281202441
8761,harbored,0.0233949373265,0.589242069554
8762,harboring,-0.0800454880428,0.0642996347505
8763,harbors,0.0233949373265,0.589242069554
8764,harcourt,0.0233949373265,0.589242069554
8765,hard,0.00835622281371,0.84709110111
8766,hardened,-0.0399586338695,0.356292570799
8767,hardening,-0.0800454880428,0.0642996347505
8768,hardens,-0.0800454880428,0.0642996347505
8769,harder,-0.0192361038569,0.657091192783
8770,harding,-0.00504114755962,0.907390937592
8771,hardings,0.0233949373265,0.589242069554
8772,hardly,0.0329607817129,0.446771376613
8773,hardness,-0.0800454880428,0.0642996347505
8774,hardship,-0.0407052965997,0.347369634522
8775,hardships,0.00590183404857,0.891669727339
8776,hardtack,0.0233949373265,0.589242069554
8777,hardware,0.0331164020426,0.44462732001
8778,hardworking,-0.0800454880428,0.0642996347505
8779,hardy,-0.138902563897,0.00127771856008
8780,hare,0.0331164020426,0.44462732001
8781,harem,0.0233949373265,0.589242069554
8782,harems,-0.0800454880428,0.0642996347505
8783,hark,0.0233949373265,0.589242069554
8784,harked,0.0233949373265,0.589242069554
8785,harking,0.0331164020426,0.44462732001
8786,harland,-0.0800454880428,0.0642996347505
8787,harley,-0.0399586338695,0.356292570799
8788,harli,-0.0800454880428,0.0642996347505
8789,harm,-0.0390242694763,0.367659609939
8790,harman,0.0233949373265,0.589242069554
8791,harmful,0.0233949373265,0.589242069554
8792,harming,-0.0800454880428,0.0642996347505
8793,harmless,-0.00504114755962,0.907390937592
8794,harmlessly,-0.0800454880428,0.0642996347505
8795,harmoniously,0.0233949373265,0.589242069554
8796,harmonization,0.0233949373265,0.589242069554
8797,harmonize,-0.0800454880428,0.0642996347505
8798,harmony,-0.016476774892,0.703764804624
8799,harness,-0.0192361038569,0.657091192783
8800,harold,0.0525089646969,0.225308909816
8801,harp,-0.0402323231426,0.353005278008
8802,harper,-0.0285045166195,0.510600485976
8803,harpers,-0.00504114755962,0.907390937592
8804,harri,0.0233949373265,0.589242069554
8805,harriet,-0.0190124282307,0.660828330374
8806,harrington,0.0233949373265,0.589242069554
8807,harris,-0.0399586338695,0.356292570799
8808,harrison,-0.00465336697811,0.914486312741
8809,harrow,0.0331164020426,0.44462732001
8810,harrowing,0.0525089646969,0.225308909816
8811,harry,0.0224879719227,0.60376260705
8812,harsh,0.0469214503626,0.278651066534
8813,harshly,0.0233949373265,0.589242069554
8814,hart,0.0525089646969,0.225308909816
8815,harte,-0.0399586338695,0.356292570799
8816,hartford,0.0331164020426,0.44462732001
8817,harvard,0.0707131723581,0.102296540163
8818,harvest,0.0525089646969,0.225308909816
8819,harvesting,0.0233949373265,0.589242069554
8820,harvey,0.0331164020426,0.44462732001
8821,has,0.0663920918727,0.125090109556
8822,hast,-0.0571976357726,0.186510584442
8823,haste,-0.0160943328466,0.710327453589
8824,hasten,-0.0190124282307,0.660828330374
8825,hastened,-0.0800454880428,0.0642996347505
8826,hastens,-0.0399586338695,0.356292570799
8827,hastily,-0.0399586338695,0.356292570799
8828,hasting,0.0233949373265,0.589242069554
8829,hastings,0.0469214503626,0.278651066534
8830,hasty,0.0469214503626,0.278651066534
8831,hat,-0.023643516387,0.585290542949
8832,hatch,-0.0800454880428,0.0642996347505
8833,hatched,-0.0402323231426,0.353005278008
8834,hatches,0.0233949373265,0.589242069554
8835,hatchet,0.0233949373265,0.589242069554
8836,hate,0.0331164020426,0.44462732001
8837,hated,-0.0788320694777,0.0684606851803
8838,hateful,0.0233949373265,0.589242069554
8839,hater,-0.0399586338695,0.356292570799
8840,hates,-0.0402323231426,0.353005278008
8841,hath,-0.0402323231426,0.353005278008
8842,hatred,0.0556421674389,0.19879492114
8843,hatreds,-0.0800454880428,0.0642996347505
8844,hats,0.0152263553318,0.725300855773
8845,hatter,0.0233949373265,0.589242069554
8846,haughtiness,0.0233949373265,0.589242069554
8847,haughty,0.0331164020426,0.44462732001
8848,haul,0.0331164020426,0.44462732001
8849,hauled,0.0233949373265,0.589242069554
8850,haunt,-0.00523503785037,0.903845975688
8851,haunted,0.0302756409804,0.484677103167
8852,haunting,-0.0790693338771,0.0676301411385
8853,haunts,-0.0192361038569,0.657091192783
8854,have,0.0396433870951,0.360102775714
8855,haven,0.0469214503626,0.278651066534
8856,having,0.041309248046,0.340256817881
8857,havoc,-0.0800454880428,0.0642996347505
8858,hawaii,-0.0800454880428,0.0642996347505
8859,hawaiian,-0.0800454880428,0.0642996347505
8860,hawk,0.0233949373265,0.589242069554
8861,hawley,0.0233949373265,0.589242069554
8862,hawthorne,0.0331164020426,0.44462732001
8863,hay,0.0150677474638,0.728048538664
8864,haying,-0.0800454880428,0.0642996347505
8865,hazard,0.0233949373265,0.589242069554
8866,hazardous,0.0405971261632,0.348653462042
8867,hazards,0.0331164020426,0.44462732001
8868,hazel,0.0331164020426,0.44462732001
8869,haziest,-0.0800454880428,0.0642996347505
8870,hazing,0.0233949373265,0.589242069554
8871,hazlitt,-0.0399586338695,0.356292570799
8872,hazy,0.0233949373265,0.589242069554
8873,he,0.291873683435,5.74795104567e-12
8874,head,0.0656343319186,0.129466039872
8875,headed,-0.00770652679502,0.858850049463
8876,headers,0.0233949373265,0.589242069554
8877,heading,-0.0790693338771,0.0676301411385
8878,headings,0.0405971261632,0.348653462042
8879,headlands,0.0233949373265,0.589242069554
8880,headline,0.0233949373265,0.589242069554
8881,headlong,0.0525089646969,0.225308909816
8882,headquarters,-0.0192361038569,0.657091192783
8883,heads,0.00428931049498,0.921153799593
8884,headsman,0.0233949373265,0.589242069554
8885,health,-0.0365709159397,0.398562318942
8886,healthful,0.0331164020426,0.44462732001
8887,healths,0.0233949373265,0.589242069554
8888,healthy,-0.0315088686959,0.467055553278
8889,heap,0.0525089646969,0.225308909816
8890,heaped,-0.0399586338695,0.356292570799
8891,heaps,0.0331164020426,0.44462732001
8892,hear,-0.0868845023028,0.0445643101655
8893,heard,-0.0510697607198,0.238297165546
8894,hearers,0.0405971261632,0.348653462042
8895,hearing,0.0226349521313,0.601398587125
8896,hears,-0.0170652311381,0.693709962523
8897,hearsay,0.0233949373265,0.589242069554
8898,heart,-0.0195484970066,0.651886072874
8899,heartaches,-0.0800454880428,0.0642996347505
8900,heartbreaking,-0.0402323231426,0.353005278008
8901,heartbroken,-0.0800454880428,0.0642996347505
8902,heartens,-0.0800454880428,0.0642996347505
8903,hearths,0.0233949373265,0.589242069554
8904,hearthstone,0.0233949373265,0.589242069554
8905,heartily,0.0331164020426,0.44462732001
8906,hearts,-0.0412792897514,0.340607431593
8907,hearty,0.0525089646969,0.225308909816
8908,heat,-0.0331163617104,0.444627874926
8909,heated,0.0405971261632,0.348653462042
8910,heater,0.0233949373265,0.589242069554
8911,heath,0.0405971261632,0.348653462042
8912,heathen,0.0525089646969,0.225308909816
8913,heaths,0.0405971261632,0.348653462042
8914,heaven,-0.027597769039,0.524146647212
8915,heavenly,0.0233949373265,0.589242069554
8916,heavens,0.0405971261632,0.348653462042
8917,heaviest,0.0233949373265,0.589242069554
8918,heavily,-0.0570037454818,0.188010582821
8919,heavy,-0.0409928459604,0.343971442123
8920,hebert,0.0233949373265,0.589242069554
8921,hebrew,0.0525089646969,0.225308909816
8922,hebrews,0.0233949373265,0.589242069554
8923,hector,0.0233949373265,0.589242069554
8924,hecuba,-0.0800454880428,0.0642996347505
8925,hedges,-0.113307359055,0.00871262259536
8926,heed,-0.0402323231426,0.353005278008
8927,heeded,0.0233949373265,0.589242069554
8928,heedless,0.0233949373265,0.589242069554
8929,heedlessly,0.0233949373265,0.589242069554
8930,heel,0.0233949373265,0.589242069554
8931,heelers,0.0233949373265,0.589242069554
8932,heels,-0.00484725726886,0.910937739905
8933,heft,-0.0800454880428,0.0642996347505
8934,hegel,0.0233949373265,0.589242069554
8935,heidelberg,-0.0399586338695,0.356292570799
8936,height,0.0158294730212,0.714885030432
8937,heightened,-0.0800454880428,0.0642996347505
8938,heightening,-0.0800454880428,0.0642996347505
8939,heightens,0.0233949373265,0.589242069554
8940,heights,0.0622461183611,0.150495394278
8941,heine,-0.00484725726886,0.910937739905
8942,heir,-0.0397009909123,0.359404653532
8943,heiress,-0.0192361038569,0.657091192783
8944,heirloom,-0.0800454880428,0.0642996347505
8945,held,0.0865254404633,0.0454558944915
8946,helen,-0.0948757246802,0.0282137918152
8947,helena,-0.0571976357726,0.186510584442
8948,helene,-0.0800454880428,0.0642996347505
8949,hell,-0.0268047296988,0.536142861449
