,word,coefficient
7571,americas,-0.00715663530575
11824,provisional,-0.00715663530575
14261,coasted,-0.00715663530575
1374,militated,-0.00715663530575
12351,pu,-0.00715663530575
19529,watershed,-0.00715663530575
4211,meant,-0.00711980122731
2655,refuse,-0.00709143211537
5535,crusades,-0.00707708218152
10020,sabbath,-0.00707708218152
1808,directed,-0.00706548010855
977,enemies,-0.00705975682382
9544,auguries,-0.00702558013239
3217,saddening,-0.00702558013239
13942,industrialism,-0.00702558013239
14108,monstrosity,-0.00702558013239
10721,potato,-0.00702558013239
15123,unrest,-0.00702558013239
9349,smuts,-0.00702558013239
9182,reactionary,-0.00702558013239
18336,hideousness,-0.00702558013239
10656,propaganda,-0.00702558013239
3959,omnipotent,-0.00702558013239
3830,yellowish,-0.00702558013239
7392,dwarfed,-0.00702558013239
8033,bondholders,-0.00702558013239
8609,workingman,-0.00702558013239
11977,craftsmen,-0.00702558013239
15688,rely,-0.00702558013239
16967,cursed,-0.00702558013239
19205,beverages,-0.00702558013239
656,rumbling,-0.00702558013239
5182,baltic,-0.00702558013239
7509,neva,-0.00702558013239
7594,unaccompanied,-0.00702558013239
12235,galleries,-0.0070170596929
1995,endured,-0.0070049070052
5092,fear,-0.0069965811124
4687,hearers,-0.00695710543926
8980,ascended,-0.00693333744331
14227,judgment,-0.00693291606976
2796,reproach,-0.00691686145175
3678,consistently,-0.00691436631745
2574,vigorous,-0.00690597417015
18319,succumbed,-0.0068709607507
4484,cajolery,-0.0068709607507
6552,unconquerable,-0.0068709607507
19200,avow,-0.0068709607507
14738,voluminously,-0.0068709607507
10078,devolution,-0.0068709607507
6081,swash,-0.0068709607507
6730,impugn,-0.0068709607507
7069,quern,-0.0068709607507
13256,neglectful,-0.0068709607507
13781,prolix,-0.0068709607507
15682,tribune,-0.0068709607507
10773,mooted,-0.0068709607507
3720,bookkeeping,-0.0068709607507
2091,buckling,-0.0068709607507
11258,boole,-0.0068709607507
19010,eal,-0.0068709607507
9978,dwindled,-0.0068709607507
13886,mir,-0.0068709607507
18014,versailles,-0.0068709607507
3067,humaner,-0.0068709607507
9183,rightfully,-0.0068709607507
13344,profligacy,-0.0068709607507
18519,persuasively,-0.0068709607507
10923,francs,-0.0068709607507
2448,intelligibility,-0.0068709607507
7125,fiscal,-0.0068709607507
18173,decays,-0.0068709607507
17594,probity,-0.0068709607507
5793,suspended,-0.0068709607507
3998,shortest,-0.0068709607507
16954,bloodless,-0.0068709607507
18840,disregarding,-0.0068709607507
10987,rejoiced,-0.0068709607507
4209,wretchedness,-0.0068709607507
2762,clarity,-0.0068709607507
5187,imprisonments,-0.0068709607507
14010,cachet,-0.0068709607507
2509,pick,-0.00686931096815
1528,matches,-0.00685330217225
18151,bills,-0.00684985099181
10969,lords,-0.00683329803035
3074,exclaimed,-0.00682745420227
10347,neat,-0.00682745420227
18802,flour,-0.00682625548496
2982,desolate,-0.00682625548496
15810,private,-0.00681836398052
10909,flag,-0.00679676339602
11158,emerged,-0.00678243262694
4880,postponed,-0.00678243262694
9140,petition,-0.00678243262694
16379,norse,-0.00678243262694
8978,parlance,-0.00678243262694
12575,roughly,-0.00677146729686
3445,exposed,-0.00675456897587
10594,cascades,-0.0067163725778
714,extend,-0.0067163725778
3745,mendoza,-0.0067163725778
2543,cornerstone,-0.0067163725778
4458,belgians,-0.00671286675759
6044,curse,-0.00671286675759
12937,asylums,-0.00671286675759
4326,gentry,-0.00671286675759
17509,uncomplimentary,-0.00671286675759
13895,signifying,-0.00671286675759
11034,noun,-0.00671286675759
6578,busily,-0.00671286675759
15990,inducing,-0.00671286675759
4079,quietness,-0.00671286675759
7975,blissful,-0.00671286675759
3204,thirsts,-0.00671286675759
6530,prick,-0.00671286675759
1544,maladministration,-0.00671286675759
10635,atrocities,-0.00671286675759
12037,girts,-0.00671286675759
12364,whiteley,-0.00671286675759
16399,stiffest,-0.00671286675759
1529,insomnia,-0.00671286675759
14043,chestnuts,-0.00671286675759
13333,accuse,-0.00671286675759
12028,railing,-0.00671286675759
9170,chants,-0.00671286675759
7320,cannibalism,-0.00671286675759
13124,stampeding,-0.00671286675759
5767,peel,-0.00671286675759
18335,fulfilling,-0.00671286675759
12481,accusations,-0.00671286675759
14449,insures,-0.00671286675759
16488,obstinacy,-0.00671286675759
9702,calm,-0.00669388479115
3462,inches,-0.00667101605242
2402,appointment,-0.00664228029493
4821,ches,-0.0066257094453
6473,racier,-0.0066257094453
1869,originated,-0.0066257094453
5544,ducted,-0.0066257094453
4878,bettered,-0.0066257094453
9757,hebrews,-0.0066257094453
115,quagmires,-0.0066257094453
9608,appropriations,-0.0066257094453
12674,merged,-0.0066257094453
4856,simultaneously,-0.0066257094453
6846,neon,-0.0066257094453
12867,denominations,-0.0066257094453
15614,fevers,-0.0066257094453
11028,mal,-0.0066257094453
2181,squabble,-0.0066257094453
13128,librarians,-0.0066257094453
6458,charily,-0.0066257094453
2650,backyard,-0.0066257094453
351,slats,-0.0066257094453
6159,trilling,-0.0066257094453
9681,baptists,-0.0066257094453
9217,arbitrarily,-0.0066257094453
1495,boroughs,-0.0066257094453
6741,stems,-0.0066257094453
10932,curriculum,-0.0066257094453
9876,crib,-0.0066257094453
4961,piers,-0.0066257094453
19380,appropriated,-0.0066257094453
19230,bronx,-0.0066257094453
5389,disbursed,-0.0066257094453
16354,circulated,-0.0066257094453
4511,resit,-0.0066257094453
11530,adults,-0.0066257094453
1573,paling,-0.0066257094453
8192,rivalries,-0.0066257094453
13304,manumission,-0.0066257094453
16805,graded,-0.0066257094453
794,cum,-0.0066257094453
6699,characterization,-0.00662134759448
5551,aim,-0.00661383142516
15328,mule,-0.00659337967193
9426,overflow,-0.00659337967193
6771,alcoholic,-0.00659337967193
167,definiteness,-0.00659321910727
13219,excused,-0.00659321910727
11891,patchiness,-0.00659321910727
120,specialism,-0.00659321910727
4213,aphorism,-0.00659321910727
13833,pointers,-0.00659321910727
12967,shrewdly,-0.00659321910727
3046,bulky,-0.00659321910727
469,exchequer,-0.00659321910727
17642,penetrates,-0.00659321910727
9781,faulty,-0.00659321910727
4578,cumulation,-0.00659321910727
18153,vindicate,-0.00659321910727
2029,downs,-0.00659321910727
18023,liveliness,-0.00659321910727
1861,inequalities,-0.00659321910727
18392,backbone,-0.00659321910727
3626,colloquially,-0.00659321910727
869,rectifications,-0.00659321910727
2782,risen,-0.00659321910727
19037,patchy,-0.00659321910727
3895,archival,-0.00659321910727
8603,hid,-0.00656798551786
14331,straightway,-0.00653981109934
12495,instances,-0.00652965939443
5452,disavowed,-0.00651880479029
3086,breaches,-0.00651880479029
8642,massed,-0.00651880479029
5946,ratified,-0.00651880479029
17015,jut,-0.00651880479029
17017,illus,-0.00651880479029
5165,unauthorized,-0.00651880479029
19537,insults,-0.00651880479029
7667,texans,-0.00651880479029
14008,barters,-0.00651880479029
11029,slaveholders,-0.00651880479029
7605,astigmatic,-0.00651880479029
18144,violations,-0.00651880479029
15663,crated,-0.00651880479029
5989,flagrant,-0.00651880479029
8084,bout,-0.00651880479029
17934,sloth,-0.00649508592822
2090,shrines,-0.00649142912608
17134,generalize,-0.00649142912608
7171,nodes,-0.00649142912608
12504,curtly,-0.00649142912608
14904,theologian,-0.00649142912608
15207,analogue,-0.00649142912608
14313,poetics,-0.00649142912608
8927,poesy,-0.00649142912608
12865,replaced,-0.00649142912608
3114,henley,-0.00649142912608
9713,demon,-0.00649142912608
2790,bungled,-0.00649142912608
3222,mint,-0.00649142912608
2682,pang,-0.00649142912608
9687,romany,-0.00649142912608
5500,chloral,-0.00649142912608
14259,spiritualistic,-0.00649142912608
4480,mannered,-0.00649142912608
12778,cyclopedia,-0.00649142912608
16592,inseparably,-0.00649142912608
12182,undivided,-0.00649142912608
12055,norths,-0.00649142912608
19269,reservations,-0.00649142912608
6316,kern,-0.00649142912608
17188,induct,-0.00649142912608
14497,pie,-0.00649142912608
13701,displaying,-0.00649142912608
8600,encyclopedia,-0.00649142912608
6951,awe,-0.00649142912608
679,pads,-0.00649142912608
15116,circulate,-0.00649142912608
14320,scullion,-0.00649142912608
3023,charmingly,-0.00647881786198
13250,lent,-0.00647355320294
13836,swedes,-0.00646698886736
6385,virtuoso,-0.00644996133702
15515,purchasing,-0.00644996133702
7264,addictions,-0.00644996133702
6820,leer,-0.00644996133702
3088,candor,-0.00644996133702
11209,nativity,-0.00644996133702
8710,thriving,-0.00644996133702
30,bocks,-0.00644996133702
2773,nastiness,-0.00644996133702
11508,delirium,-0.00644996133702
5880,flaw,-0.00644996133702
146,secluded,-0.00644996133702
6825,purer,-0.00644996133702
13707,sexual,-0.00644996133702
19222,acknowledge,-0.00644996133702
18271,seigneur,-0.00644996133702
18988,grander,-0.00644996133702
14070,flatteringly,-0.00644996133702
2724,speculate,-0.00644996133702
19364,indite,-0.00644996133702
11615,nicety,-0.00644996133702
9598,tempting,-0.00644996133702
7730,unreasonably,-0.00644996133702
4633,complacency,-0.00644996133702
18017,servitude,-0.00644996133702
15438,tease,-0.00644996133702
9572,supermen,-0.00644996133702
8555,shrift,-0.00644996133702
366,prodigy,-0.00644996133702
15758,reenter,-0.00644996133702
7148,splitting,-0.00644996133702
15275,untroubled,-0.00644996133702
2464,mayoralty,-0.00644996133702
13447,sacrilegious,-0.00644996133702
11328,amiably,-0.00644996133702
10182,meditate,-0.00644996133702
9406,prurience,-0.00644996133702
15677,obscene,-0.00644996133702
11684,doctoral,-0.00644996133702
14919,rabelais,-0.00644996133702
10804,tarbell,-0.00644996133702
6888,basest,-0.00644996133702
17792,flamboyancies,-0.00644996133702
14882,bedchamber,-0.00644996133702
1043,respectably,-0.00644996133702
12672,ban,-0.00644827218345
11494,extravagances,-0.00644827218345
10910,franco,-0.00644827218345
9741,conservatism,-0.00644827218345
1157,thoroughgoing,-0.00644827218345
3601,sumter,-0.00639545596588
1645,spanish,-0.00638823731167
3818,delay,-0.00638390944807
3814,burled,-0.00637511208509
2893,hume,-0.00632872900739
18468,include,-0.0063012601523
14754,raids,-0.0062999038351
2593,converts,-0.0062999038351
14354,disraeli,-0.0062999038351
53,yachting,-0.00629413885347
6404,transition,-0.0062867285651
7001,heated,-0.0062867285651
13527,admiralty,-0.0062867285651
19132,furnishes,-0.0062461344363
15979,chancellorsville,-0.00623141032015
8811,feint,-0.00623141032015
1838,fenders,-0.00623141032015
15931,patrols,-0.00623141032015
4626,riflemen,-0.00623141032015
13193,repulse,-0.00623141032015
13171,getty,-0.00623141032015
5069,potentially,-0.00623141032015
9383,bombay,-0.00623141032015
16024,vaguest,-0.00623141032015
15993,morale,-0.00623141032015
1005,brigades,-0.00623141032015
9226,cavalryman,-0.00623141032015
18482,cemeteries,-0.00623141032015
4492,stooped,-0.00623141032015
8073,enthusiastically,-0.00623141032015
4815,particularities,-0.0062309808398
12782,cowley,-0.0062309808398
1574,reprints,-0.0062309808398
7784,consecration,-0.0062309808398
11160,licenser,-0.0062309808398
17727,condescendingly,-0.0062309808398
19525,flaunts,-0.0062309808398
2138,grouping,-0.0062309808398
11380,spirituality,-0.0062309808398
11069,lyric,-0.0062309808398
19309,depreciation,-0.0062309808398
7016,ordinate,-0.0062309808398
2176,sided,-0.0062309808398
18617,germ,-0.0062309808398
15342,dryden,-0.0062309808398
13987,swiftest,-0.0062309808398
13922,coexist,-0.0062309808398
13823,requisite,-0.0062309808398
2339,intimation,-0.0062309808398
19218,assiduity,-0.0062309808398
9581,refrains,-0.0062309808398
12606,foppishly,-0.0062309808398
13139,devotional,-0.0062309808398
3423,exaggerates,-0.0062309808398
19500,heightens,-0.0062309808398
17092,grotesques,-0.0062309808398
18119,hammered,-0.0062309808398
19523,locate,-0.0062309808398
5662,faddist,-0.0062309808398
6234,trumpets,-0.0062309808398
9219,involutions,-0.0062309808398
6367,overrates,-0.0062309808398
13939,demurred,-0.0062309808398
3622,dissents,-0.0062309808398
14612,slapdash,-0.0062309808398
6813,explications,-0.0062309808398
13112,britannica,-0.0062309808398
15153,isolates,-0.0062309808398
16398,episcopal,-0.0062309808398
10198,briefed,-0.0062309808398
13410,packing,-0.0062309808398
17521,intricacy,-0.0062309808398
11182,disparage,-0.0062309808398
5738,altars,-0.0062309808398
14924,jacobean,-0.0062309808398
6416,fe,-0.00621810827654
17256,moth,-0.00621810827654
12168,uniformity,-0.00621810827654
2746,engendered,-0.00621810827654
15514,grades,-0.00621810827654
11882,wiping,-0.00621810827654
1519,decades,-0.00619180252906
7860,ranked,-0.00618820115354
16395,generalization,-0.00618761668293
19277,proudest,-0.00618761668293
15599,precautions,-0.00618761668293
579,episode,-0.00618019601032
16336,persecute,-0.00614836987226
11893,deputies,-0.00614836987226
17981,flight,-0.006122011274
5840,speculations,-0.00611778019461
16034,attained,-0.00609851055848
2711,colleague,-0.00609208862971
15453,linked,-0.00609208862971
8960,mortality,-0.00609208862971
66,ornamental,-0.00609208862971
15411,psalms,-0.00609208862971
13173,cram,-0.00609208862971
16253,gush,-0.00609208862971
2924,equaled,-0.00609208862971
9080,subtitle,-0.00607405167475
15724,satisfactorily,-0.00606724417977
8402,celt,-0.00605894126596
11061,pointed,-0.00605625852675
5926,dissipation,-0.00605317186095
5723,security,-0.00605317186095
7022,politeness,-0.00605317186095
910,duffer,-0.00605317186095
6014,perceives,-0.00605317186095
396,smirk,-0.00605317186095
14515,oar,-0.00605317186095
728,discursiveness,-0.00605317186095
4256,andover,-0.00605317186095
17881,plodding,-0.00605317186095
10913,licentious,-0.00605317186095
1411,stetson,-0.00604058877603
10713,marconi,-0.00604058877603
19339,babylonians,-0.00604058877603
5192,perkins,-0.00604058877603
8526,meed,-0.00604058877603
5109,classifier,-0.00604058877603
15416,lavoisier,-0.00604058877603
5875,tesla,-0.00604058877603
9740,superstructure,-0.00604058877603
14740,assyrians,-0.00604058877603
1133,smelt,-0.00604058877603
1131,slurring,-0.00604058877603
10087,insularity,-0.00604058877603
10855,zoology,-0.00604058877603
6452,physicists,-0.00604058877603
13379,edison,-0.00604058877603
4577,mammoths,-0.00604058877603
9391,zoologist,-0.00604058877603
1876,molds,-0.00604058877603
11482,handbooks,-0.00604058877603
5595,incorrectly,-0.00604058877603
2819,succeeded,-0.00598037411497
14324,soft,-0.00597762831506
17689,imports,-0.00596909027071
3237,mortifying,-0.00596909027071
10171,exports,-0.00596909027071
9729,effectually,-0.00596909027071
18208,ravaging,-0.00596909027071
7166,fundamentally,-0.00596909027071
14823,legislate,-0.00596909027071
8966,crumbling,-0.00596909027071
12979,diversions,-0.00596909027071
1786,parsimony,-0.00596909027071
11031,relinquish,-0.00596909027071
4294,seaboard,-0.00596909027071
15460,heeded,-0.00596909027071
18507,assemblage,-0.00596909027071
17445,magnanimity,-0.00596909027071
4019,incompetency,-0.00596909027071
565,overtures,-0.00596909027071
1552,revert,-0.00596909027071
14860,prepossession,-0.00596909027071
17968,watchword,-0.00596909027071
12622,mediation,-0.00596909027071
3082,monsters,-0.00596272151037
16260,holocaust,-0.00596272151037
2988,toughens,-0.00596272151037
14101,muskox,-0.00596272151037
16057,gazelles,-0.00596272151037
17004,conciseness,-0.00596272151037
5667,boars,-0.00596272151037
5105,cashmere,-0.00596272151037
14163,smokeless,-0.00596272151037
15021,habitats,-0.00596272151037
15022,wapiti,-0.00596272151037
15374,himalayan,-0.00596272151037
1751,adaptability,-0.00596272151037
13023,improbable,-0.00596272151037
19478,exhaustively,-0.00596272151037
10961,dalli,-0.00596272151037
18353,tiniest,-0.00596272151037
18005,pachyderms,-0.00596272151037
17951,goats,-0.00596272151037
8412,stags,-0.00596272151037
15655,ibexes,-0.00596272151037
13276,caribou,-0.00596272151037
15334,antelopes,-0.00596272151037
14456,pursuits,-0.00596272151037
7572,whitetail,-0.00596272151037
7378,ostriches,-0.00596272151037
12638,abyssinian,-0.00596272151037
15321,southeast,-0.00596272151037
14647,persuade,-0.00594411847399
18949,lifting,-0.00592891064494
13394,pleading,-0.00592835760858
13117,shrewdness,-0.00591574756737
13784,humblest,-0.00589983718306
18002,miring,-0.00587415029531
4045,percussion,-0.00587415029531
17579,tractors,-0.00587415029531
10978,greenest,-0.00587415029531
18019,impassable,-0.00587415029531
16542,rifled,-0.00587415029531
6922,apologists,-0.00587415029531
9405,gunboats,-0.00587415029531
6050,foregoing,-0.00587415029531
14205,progressing,-0.00587415029531
14065,nightfall,-0.00587415029531
18773,boggy,-0.00587415029531
9936,unromantic,-0.00587415029531
7618,teamsters,-0.00587415029531
408,exaction,-0.00587415029531
7823,drenching,-0.00587415029531
10836,heaviest,-0.00587415029531
11162,essaying,-0.00587415029531
7313,levies,-0.00587415029531
3718,menu,-0.00587415029531
15230,checked,-0.00587415029531
14442,conclusive,-0.00587415029531
1558,bowling,-0.00587415029531
5864,apostles,-0.00587415029531
2043,recapture,-0.00587415029531
2025,underestimate,-0.00587415029531
1527,civilian,-0.00587415029531
14984,pensacola,-0.00587415029531
10229,rawest,-0.00587415029531
13131,invading,-0.00587415029531
18235,baited,-0.00587415029531
9275,intersection,-0.00587415029531
12226,stubborn,-0.0058480656911
14250,hookers,-0.0058480656911
2825,intact,-0.0058480656911
19551,sectarian,-0.00584766263157
18164,cyclopedias,-0.00584766263157
1215,quaintness,-0.00584766263157
4010,serenity,-0.00584766263157
15557,burns,-0.00584766263157
867,pioneers,-0.00584766263157
14052,stoutly,-0.00584766263157
14159,vapid,-0.00584766263157
13429,contradiction,-0.00580875203844
139,missing,-0.00579710526342
989,continue,-0.005788827453
8744,determining,-0.00577164524739
12391,essayist,-0.00577164524739
18413,initiation,-0.0057480576474
13589,trifling,-0.0057480576474
15295,accede,-0.0057480576474
14906,tilth,-0.0057480576474
3275,militiamen,-0.0057480576474
8772,gloried,-0.0057480576474
12568,idled,-0.0057480576474
9527,abide,-0.0057480576474
17586,bushes,-0.0057480576474
10651,tacticians,-0.0057480576474
13435,slaving,-0.0057480576474
14932,attentively,-0.0057480576474
15756,barrels,-0.0057480576474
14979,fraught,-0.0057480576474
2336,middling,-0.0057480576474
13647,stances,-0.0057480576474
9589,graced,-0.0057480576474
3972,evacuation,-0.0057480576474
4978,campaigning,-0.0057480576474
3964,dismissal,-0.0057480576474
7052,disbanding,-0.0057480576474
6483,hessians,-0.0057480576474
341,inoculated,-0.0057480576474
14646,disciplined,-0.0057480576474
1132,redolent,-0.0057480576474
19363,tactful,-0.0057480576474
4798,umpires,-0.0057480576474
619,skirmishes,-0.0057480576474
15506,appease,-0.0057480576474
10359,concomitant,-0.0057480576474
19039,clash,-0.0057480576474
6057,forenoon,-0.0057480576474
11493,saratoga,-0.0057480576474
18118,inactive,-0.0057480576474
150,summons,-0.0057480576474
14795,entertainer,-0.0057480576474
550,primed,-0.0057480576474
18197,pestered,-0.0057480576474
3486,maturity,-0.0057480576474
5013,strategists,-0.0057480576474
6705,strengthening,-0.0057480576474
2919,distemper,-0.0057480576474
18082,obit,-0.0057480576474
644,suffolk,-0.0057480576474
7340,corpulent,-0.0057480576474
2437,sand,-0.00573279648296
589,nineteenth,-0.00573015252559
19617,siberian,-0.00572579234259
8462,daybreak,-0.00572579234259
1990,conveyance,-0.00572579234259
2989,hornets,-0.00572579234259
11319,zigzag,-0.00572579234259
8542,battered,-0.00572579234259
5637,boor,-0.00572579234259
12647,hillside,-0.00572579234259
8334,ammunitions,-0.00572579234259
2366,beware,-0.00572579234259
3385,noncom,-0.00572579234259
18872,burrowing,-0.00572579234259
3233,banging,-0.00572579234259
3374,footpaths,-0.00572579234259
3359,battalion,-0.00572579234259
16743,willingly,-0.00572579234259
18681,bloodiest,-0.00572579234259
17802,stubbly,-0.00572579234259
17801,unsuited,-0.00572579234259
17148,lining,-0.00572579234259
11420,undertone,-0.00572579234259
266,clearheaded,-0.00572579234259
2421,encroaching,-0.00572579234259
8433,toga,-0.00572579234259
2594,grope,-0.00572579234259
1211,copse,-0.00572579234259
14379,pools,-0.00572579234259
8039,capitulation,-0.00572579234259
18110,affording,-0.00572579234259
18114,mobilized,-0.00572579234259
9895,niched,-0.00572579234259
7616,pinned,-0.00572579234259
3016,impregnable,-0.00572579234259
7424,rue,-0.00572579234259
18171,sheller,-0.00572579234259
1963,lanes,-0.00572579234259
16871,overawed,-0.00572579234259
16872,snot,-0.00572579234259
263,inherent,-0.00569387777188
13248,veriest,-0.00566898312905
8100,copper,-0.00566898312905
18266,restrict,-0.00566898312905
100,fossil,-0.00566898312905
2016,naturalists,-0.00566898312905
14538,astronomy,-0.00566898312905
11075,astronomers,-0.00566898312905
5367,version,-0.00562937301387
16876,ghent,-0.00560188307715
10534,ante,-0.00560188307715
3973,unprepared,-0.00560188307715
12158,protectorate,-0.00560188307715
16184,endeavored,-0.00560188307715
6107,keenness,-0.00559590611095
6279,areas,-0.00559590611095
7537,ass,-0.00559590611095
2992,impact,-0.00559590611095
10850,tibet,-0.00559590611095
15465,moose,-0.00559590611095
6286,non,-0.00557607834831
10378,grown,-0.00557267657887
18077,arrived,-0.0055689006323
15247,interrogated,-0.00552448731892
5057,understates,-0.00552448731892
1837,worried,-0.00552448731892
16000,rosenthal,-0.00552448731892
11906,juggling,-0.00552448731892
4726,oppression,-0.00552448731892
18814,satellites,-0.00552448731892
912,bribing,-0.00552448731892
16361,enigma,-0.00552448731892
5011,outbursts,-0.00552448731892
3362,wrongful,-0.00552448731892
13396,abolishment,-0.00552448731892
10606,influencing,-0.00552448731892
13289,rusting,-0.00552448731892
16511,blinks,-0.00552448731892
13473,totality,-0.00552448731892
12843,gan,-0.00552448731892
2409,swallows,-0.00552448731892
3132,smashing,-0.00552448731892
830,hone,-0.00552448731892
9902,fathomed,-0.00552448731892
9947,deceived,-0.00552448731892
4226,defenseless,-0.00552448731892
11697,responses,-0.00552448731892
9538,calculate,-0.00552448731892
13737,prodded,-0.00552448731892
8476,anomalies,-0.00552448731892
13062,hailstorm,-0.00552448731892
17446,outrages,-0.00552448731892
13235,bleed,-0.00552448731892
17080,inquired,-0.00552448731892
8007,decency,-0.00552448731892
6622,crotchets,-0.00552448731892
4179,perversion,-0.00552448731892
2258,abhorrent,-0.00552448731892
1305,restrictive,-0.00552448731892
2253,bubble,-0.00552448731892
8598,prays,-0.00552448731892
3194,budget,-0.00552448731892
5765,columbus,-0.00551278363026
13927,rendezvous,-0.00551278363026
4840,bounties,-0.00551278363026
11012,mas,-0.00551278363026
16721,volition,-0.00551278363026
6523,floods,-0.00551278363026
50,disturb,-0.0054968365492
13331,huddled,-0.0054968365492
9780,answer,-0.00549549112587
16619,senator,-0.0054867711185
231,peeps,-0.00546152484215
1979,sharpshooters,-0.00546152484215
10310,basic,-0.00546152484215
1945,recaptured,-0.00546152484215
13910,striker,-0.00546152484215
306,stoicism,-0.00546152484215
16288,mortars,-0.00546152484215
9069,mongol,-0.00546152484215
11367,curled,-0.00546152484215
1803,peeped,-0.00546152484215
15987,leanings,-0.00546152484215
12655,exteriors,-0.00546152484215
2865,interviewed,-0.00546152484215
3650,burrowed,-0.00546152484215
11552,ideographs,-0.00546152484215
12497,dilute,-0.00546152484215
16471,greats,-0.00546152484215
13770,ethnic,-0.00546152484215
13750,rearward,-0.00546152484215
16358,released,-0.00546152484215
11094,tucked,-0.00546152484215
8429,grafted,-0.00546152484215
2742,armchair,-0.00546152484215
17333,wretches,-0.00546152484215
19006,writhed,-0.00546152484215
2596,eras,-0.00546152484215
18831,rockets,-0.00546152484215
1315,vitiated,-0.00546152484215
3331,horribly,-0.00546152484215
1029,lookers,-0.00546152484215
12572,ditches,-0.00546152484215
10843,covetousness,-0.00546152484215
19213,looker,-0.00546152484215
5969,repression,-0.00546152484215
7005,canteens,-0.00546152484215
5133,network,-0.00546152484215
10838,bunchy,-0.00546152484215
14931,roost,-0.00546152484215
17882,degrading,-0.00546152484215
12257,pressing,-0.00539444796462
18328,outpost,-0.00539444796462
10456,diarist,-0.00539444796462
2281,rescuing,-0.00539444796462
4170,fiasco,-0.00539444796462
7740,naively,-0.00539444796462
7736,velocity,-0.00539444796462
8161,ids,-0.00539444796462
2047,escorts,-0.00539444796462
18368,riot,-0.00538083327071
13434,climb,-0.00537355237943
5701,boxer,-0.00537355237943
6840,heaps,-0.00537355237943
2252,slopes,-0.00537355237943
7628,peering,-0.00537355237943
16697,slippery,-0.00537355237943
15802,football,-0.00536510857509
15406,catch,-0.0053541239123
12774,solely,-0.00534475966585
7452,absence,-0.00534254148854
2248,sealed,-0.00533564644322
14038,attempting,-0.00531788460183
13292,pleased,-0.00530022094404
11443,declares,-0.00529608027151
10319,deeper,-0.00529536727566
4868,obtained,-0.00529074004777
15982,weird,-0.00528060637488
3436,controversies,-0.00527450656702
4624,heresy,-0.00525758933156
19034,hazardous,-0.00525638990109
2267,destinies,-0.00525638990109
12951,entry,-0.00525204295337
16345,hue,-0.00523348149236
17825,compiler,-0.00522991567111
4819,triumph,-0.00520969812973
5872,stranded,-0.00520295501026
7155,inflating,-0.00518463126176
18327,encourages,-0.00518463126176
17002,forbade,-0.00518463126176
16798,vanishes,-0.00518463126176
5335,notion,-0.00517507202192
5420,erroneous,-0.0051337733615
11675,imprint,-0.005125542118
6236,explicit,-0.005125542118
12392,biscuits,-0.005125542118
11343,massacres,-0.005125542118
6239,crept,-0.005125542118
7051,interiors,-0.005125542118
8125,venturesome,-0.005125542118
12221,dec,-0.00512400920057
18122,vigilant,-0.0051236341483
13584,share,-0.00510051039145
12243,purchased,-0.00506742665618
4448,drawing,-0.00506133368218
11377,storms,-0.00505751547428
6326,furnishing,-0.00500828550788
1767,atlantic,-0.00500529105331
18376,faultless,-0.00496312985215
16390,confidentially,-0.00493062543936
14328,accessible,-0.00492039115322
8376,enforce,-0.00491253377454
11103,shortcomings,-0.00491244373086
14170,promoted,-0.00490571571436
3064,sen,-0.0049033514185
8399,plays,-0.00490093687176
19289,tangible,-0.00487082655293
11571,sound,-0.00481472360544
19211,spoil,-0.00478866584545
10989,ceased,-0.00478700711235
5164,enlightened,-0.00476075228259
5460,stealing,-0.00475646326673
1602,possibility,-0.00471103623117
8733,sneer,-0.00467624553195
11663,repulsive,-0.00466965326449
15318,weak,-0.00465827327803
8133,claimed,-0.00465283735523
4752,unspeakable,-0.00464513161173
16046,confucius,-0.00463499338875
2587,herbart,-0.00463499338875
18728,athenians,-0.00463499338875
15489,fusion,-0.00463499338875
19526,schoolmasters,-0.00463499338875
15815,tested,-0.00463499338875
14558,burdening,-0.00463499338875
7679,cumbersome,-0.00463499338875
9603,naturalism,-0.00463499338875
12447,enforcing,-0.00463499338875
6901,learnedly,-0.00463499338875
17942,factitious,-0.00463499338875
10874,eclecticism,-0.00463499338875
13132,framed,-0.00463499338875
15733,harmonization,-0.00463499338875
4406,conserve,-0.00463499338875
7934,accomplishes,-0.00463499338875
16670,interpretations,-0.00463499338875
19180,therefrom,-0.00463499338875
12121,constituency,-0.00463499338875
10108,olden,-0.00463499338875
2901,detract,-0.00463499338875
8767,unsupported,-0.00463499338875
16584,multiplied,-0.00463499338875
12593,recondite,-0.00463499338875
16807,differentiation,-0.00463499338875
9851,apothegm,-0.00463499338875
7376,orators,-0.00463499338875
13319,discriminates,-0.00463499338875
14779,heterogeneity,-0.00463499338875
13956,leaching,-0.00463499338875
11529,disciplinary,-0.00463499338875
14752,noting,-0.00463499338875
14353,involuntary,-0.00463499338875
18391,monitions,-0.00463499338875
6063,efficacious,-0.00463499338875
8114,trendy,-0.00463499338875
4710,educationally,-0.00463499338875
17347,equation,-0.00463499338875
18129,loading,-0.00463499338875
5546,reciprocal,-0.00463499338875
1523,modestly,-0.00463499338875
19418,elaborating,-0.00463499338875
5710,injunctions,-0.00463499338875
7633,inconsequential,-0.00463499338875
8794,intelligence,-0.00456866632939
3784,reproduce,-0.00451758604083
12349,dolls,-0.00451297777024
701,xvi,-0.00447999303043
7717,approved,-0.00447256936313
